#ID,HashTagKey,Query
63241,painted,cocktail glasses
63242,Festive,cocktail glasses
63243,reindeer,cocktail glasses
63244,Glasses,cocktail glasses
63245,painted,cocktail glasses
63246,Champagne,cocktail glasses
63247,cocktail,cocktail glasses
63248,VINTAGE,cocktail glasses
63249,leeds,cocktail glasses
63250,Cocktails,cocktail glasses
63251,drunk,cocktail glasses
63252,london,cocktail glasses
63253,happyholidays,cocktail glasses
63254,perfect,cocktail glasses
63255,holiday,cocktail glasses
63256,cocktail,cocktail glasses
63257,happyholidays,cocktail glasses
63258,perfect,cocktail glasses
63259,holiday,cocktail glasses
63260,cocktail,cocktail glasses
63261,issues,cocktail glasses
63262,teamlovegroup,cocktail glasses
63263,VINTAGE,cocktail glasses
63264,fashion,cocktail glasses
63265,Coast,cocktail glasses
63266,Coaster,cocktail glasses
63267,cocktail,cocktail glasses
63268,Elegant,cocktail glasses
63269,Glasses,cocktail glasses
63270,Silicone,cocktail glasses
63271,handpaintedmartiniglasses,cocktail glasses
63272,christmasgifts,cocktail glasses
63273,cocktail,cocktail glasses
63274,cocktail,cocktail glasses
63275,cocktail,cocktail glasses
63276,Awesome,cocktail glasses
63277,Incredibile,cocktail glasses
63278,VINTAGE,cocktail glasses
63279,Unique,cocktail glasses
63280,love,cocktail glasses
63281,OneofaKindFinds,cocktail glasses
63282,giftideas,cocktail glasses
63283,shopping,cocktail glasses
63284,blackfriday,cocktail glasses
63285,blackfridayshopping,cocktail glasses
63286,cocktailtime,cocktail glasses
63287,Glassware,cocktail glasses
63288,cater,cocktail glasses
63289,catering,cocktail glasses
63290,Drinks,cocktail glasses
63291,handpaintedmartiniglasses,cocktail glasses
63292,christmasgifts,cocktail glasses
63293,leeds,cocktail glasses
63294,VINTAGE,cocktail glasses
63295,cocktail,cocktail glasses
63296,pineapple,cocktail glasses
63297,handpaintedmartiniglasses,cocktail glasses
63298,christmasgifts,cocktail glasses
63299,Highball,cocktail glasses
63300,cocktail,cocktail glasses
63301,Glasses,cocktail glasses
63302,painted,cocktail glasses
63303,feathers,cocktail glasses
63304,handpainted,cocktail glasses
63305,mens,cocktail glasses
63306,man,cocktail glasses
63307,masculine,cocktail glasses
63308,rustic,cocktail glasses
63309,Martini,cocktail glasses
63310,VINTAGE,cocktail glasses
63311,cocktail,cocktail glasses
63312,Festive,cocktail glasses
63313,reindeer,cocktail glasses
63314,Glasses,cocktail glasses
63315,painted,cocktail glasses
63316,Festive,cocktail glasses
63317,reindeer,cocktail glasses
63318,Glasses,cocktail glasses
63319,painted,cocktail glasses
63320,Champagne,cocktail glasses
63321,cocktail,cocktail glasses
63322,VINTAGE,cocktail glasses
63323,leeds,cocktail glasses
63324,Cocktails,cocktail glasses
63325,drunk,cocktail glasses
63326,london,cocktail glasses
63327,happyholidays,cocktail glasses
63328,perfect,cocktail glasses
63329,holiday,cocktail glasses
63330,cocktail,cocktail glasses
63331,happyholidays,cocktail glasses
63332,perfect,cocktail glasses
63333,holiday,cocktail glasses
63334,cocktail,cocktail glasses
63335,issues,cocktail glasses
63336,teamlovegroup,cocktail glasses
63337,VINTAGE,cocktail glasses
63338,fashion,cocktail glasses
63339,Coast,cocktail glasses
63340,Coaster,cocktail glasses
63341,cocktail,cocktail glasses
63342,Elegant,cocktail glasses
63343,Glasses,cocktail glasses
63344,Silicone,cocktail glasses
63345,handpaintedmartiniglasses,cocktail glasses
63346,christmasgifts,cocktail glasses
63347,cocktail,cocktail glasses
63348,cocktail,cocktail glasses
63349,cocktail,cocktail glasses
63350,Awesome,cocktail glasses
63351,Incredibile,cocktail glasses
63352,VINTAGE,cocktail glasses
63353,Unique,cocktail glasses
63354,love,cocktail glasses
63355,OneofaKindFinds,cocktail glasses
63356,giftideas,cocktail glasses
63357,shopping,cocktail glasses
63358,blackfriday,cocktail glasses
63359,blackfridayshopping,cocktail glasses
63360,cocktailtime,cocktail glasses
63361,Glassware,cocktail glasses
63362,cater,cocktail glasses
63363,catering,cocktail glasses
63364,Drinks,cocktail glasses
63365,handpaintedmartiniglasses,cocktail glasses
63366,christmasgifts,cocktail glasses
63367,leeds,cocktail glasses
63368,VINTAGE,cocktail glasses
63369,cocktail,cocktail glasses
63370,pineapple,cocktail glasses
63371,handpaintedmartiniglasses,cocktail glasses
63372,christmasgifts,cocktail glasses
63373,Highball,cocktail glasses
63374,cocktail,cocktail glasses
63375,Glasses,cocktail glasses
63376,painted,cocktail glasses
63377,feathers,cocktail glasses
63378,handpainted,cocktail glasses
63379,mens,cocktail glasses
63380,man,cocktail glasses
63381,masculine,cocktail glasses
63382,rustic,cocktail glasses
63383,Martini,cocktail glasses
63384,VINTAGE,cocktail glasses
63385,cocktail,cocktail glasses
63386,Festive,cocktail glasses
63387,reindeer,cocktail glasses
63388,Glasses,cocktail glasses
63389,painted,cocktail glasses
63390,Festive,cocktail glasses
63391,reindeer,cocktail glasses
63392,Glasses,cocktail glasses
63393,painted,cocktail glasses
63394,Champagne,cocktail glasses
63395,cocktail,cocktail glasses
63396,VINTAGE,cocktail glasses
63397,leeds,cocktail glasses
63398,Cocktails,cocktail glasses
63399,drunk,cocktail glasses
63400,london,cocktail glasses
63401,happyholidays,cocktail glasses
63402,perfect,cocktail glasses
63403,holiday,cocktail glasses
63404,cocktail,cocktail glasses
63405,happyholidays,cocktail glasses
63406,perfect,cocktail glasses
63407,holiday,cocktail glasses
63408,cocktail,cocktail glasses
63409,issues,cocktail glasses
63410,teamlovegroup,cocktail glasses
63411,VINTAGE,cocktail glasses
63412,fashion,cocktail glasses
63413,Coast,cocktail glasses
63414,Coaster,cocktail glasses
63415,cocktail,cocktail glasses
63416,Elegant,cocktail glasses
63417,Glasses,cocktail glasses
63418,Silicone,cocktail glasses
63419,handpaintedmartiniglasses,cocktail glasses
63420,christmasgifts,cocktail glasses
63421,cocktail,cocktail glasses
63422,cocktail,cocktail glasses
63423,cocktail,cocktail glasses
63424,Awesome,cocktail glasses
63425,Incredibile,cocktail glasses
63426,VINTAGE,cocktail glasses
63427,Unique,cocktail glasses
63428,love,cocktail glasses
63429,OneofaKindFinds,cocktail glasses
63430,giftideas,cocktail glasses
63431,shopping,cocktail glasses
63432,blackfriday,cocktail glasses
63433,blackfridayshopping,cocktail glasses
63434,cocktailtime,cocktail glasses
63435,Glassware,cocktail glasses
63436,cater,cocktail glasses
63437,catering,cocktail glasses
63438,Drinks,cocktail glasses
63439,handpaintedmartiniglasses,cocktail glasses
63440,christmasgifts,cocktail glasses
63441,leeds,cocktail glasses
63442,VINTAGE,cocktail glasses
63443,cocktail,cocktail glasses
63444,pineapple,cocktail glasses
63445,handpaintedmartiniglasses,cocktail glasses
63446,christmasgifts,cocktail glasses
63447,Highball,cocktail glasses
63448,cocktail,cocktail glasses
63449,Glasses,cocktail glasses
63450,painted,cocktail glasses
63451,feathers,cocktail glasses
63452,handpainted,cocktail glasses
63453,mens,cocktail glasses
63454,man,cocktail glasses
63455,masculine,cocktail glasses
63456,rustic,cocktail glasses
63457,Martini,cocktail glasses
63458,VINTAGE,cocktail glasses
63459,cocktail,cocktail glasses
63460,Festive,cocktail glasses
63461,reindeer,cocktail glasses
63462,Glasses,cocktail glasses
63463,painted,cocktail glasses
63464,Festive,cocktail glasses
63465,reindeer,cocktail glasses
63466,Glasses,cocktail glasses
63467,painted,cocktail glasses
63468,Champagne,cocktail glasses
63469,cocktail,cocktail glasses
63470,VINTAGE,cocktail glasses
63471,leeds,cocktail glasses
63472,Cocktails,cocktail glasses
63473,drunk,cocktail glasses
63474,london,cocktail glasses
63475,happyholidays,cocktail glasses
63476,perfect,cocktail glasses
63477,holiday,cocktail glasses
63478,cocktail,cocktail glasses
63479,happyholidays,cocktail glasses
63480,perfect,cocktail glasses
63481,holiday,cocktail glasses
63482,cocktail,cocktail glasses
63483,issues,cocktail glasses
63484,teamlovegroup,cocktail glasses
63485,VINTAGE,cocktail glasses
63486,fashion,cocktail glasses
63487,Coast,cocktail glasses
63488,Coaster,cocktail glasses
63489,cocktail,cocktail glasses
63490,Elegant,cocktail glasses
63491,Glasses,cocktail glasses
63492,Silicone,cocktail glasses
63493,handpaintedmartiniglasses,cocktail glasses
63494,christmasgifts,cocktail glasses
63495,cocktail,cocktail glasses
63496,cocktail,cocktail glasses
63497,cocktail,cocktail glasses
63498,Awesome,cocktail glasses
63499,Incredibile,cocktail glasses
63500,VINTAGE,cocktail glasses
63501,Unique,cocktail glasses
63502,love,cocktail glasses
63503,OneofaKindFinds,cocktail glasses
63504,giftideas,cocktail glasses
63505,shopping,cocktail glasses
63506,blackfriday,cocktail glasses
63507,blackfridayshopping,cocktail glasses
63508,cocktailtime,cocktail glasses
63509,Glassware,cocktail glasses
63510,cater,cocktail glasses
63511,catering,cocktail glasses
63512,Drinks,cocktail glasses
63513,handpaintedmartiniglasses,cocktail glasses
63514,christmasgifts,cocktail glasses
63515,leeds,cocktail glasses
63516,VINTAGE,cocktail glasses
63517,cocktail,cocktail glasses
63518,pineapple,cocktail glasses
63519,handpaintedmartiniglasses,cocktail glasses
63520,christmasgifts,cocktail glasses
63521,Highball,cocktail glasses
63522,cocktail,cocktail glasses
63523,Glasses,cocktail glasses
63524,painted,cocktail glasses
63525,feathers,cocktail glasses
63526,handpainted,cocktail glasses
63527,mens,cocktail glasses
63528,man,cocktail glasses
63529,masculine,cocktail glasses
63530,rustic,cocktail glasses
63531,Martini,cocktail glasses
63532,VINTAGE,cocktail glasses
63533,cocktail,cocktail glasses
63534,Festive,cocktail glasses
63535,reindeer,cocktail glasses
63536,Glasses,cocktail glasses
63537,painted,cocktail glasses
63538,Festive,cocktail glasses
63539,reindeer,cocktail glasses
63540,Glasses,cocktail glasses
63541,painted,cocktail glasses
63542,Champagne,cocktail glasses
63543,cocktail,cocktail glasses
63544,VINTAGE,cocktail glasses
63545,leeds,cocktail glasses
63546,Cocktails,cocktail glasses
63547,drunk,cocktail glasses
63548,london,cocktail glasses
63549,happyholidays,cocktail glasses
63550,perfect,cocktail glasses
63551,holiday,cocktail glasses
63552,cocktail,cocktail glasses
63553,happyholidays,cocktail glasses
63554,perfect,cocktail glasses
63555,holiday,cocktail glasses
63556,cocktail,cocktail glasses
63557,issues,cocktail glasses
63558,teamlovegroup,cocktail glasses
63559,VINTAGE,cocktail glasses
63560,fashion,cocktail glasses
63561,Coast,cocktail glasses
63562,Coaster,cocktail glasses
63563,cocktail,cocktail glasses
63564,Elegant,cocktail glasses
63565,Glasses,cocktail glasses
63566,Silicone,cocktail glasses
63567,handpaintedmartiniglasses,cocktail glasses
63568,christmasgifts,cocktail glasses
63569,cocktail,cocktail glasses
63570,cocktail,cocktail glasses
63571,cocktail,cocktail glasses
63572,Awesome,cocktail glasses
63573,Incredibile,cocktail glasses
63574,VINTAGE,cocktail glasses
63575,Unique,cocktail glasses
63576,love,cocktail glasses
63577,OneofaKindFinds,cocktail glasses
63578,giftideas,cocktail glasses
63579,shopping,cocktail glasses
63580,blackfriday,cocktail glasses
63581,blackfridayshopping,cocktail glasses
63582,cocktailtime,cocktail glasses
63583,Glassware,cocktail glasses
63584,cater,cocktail glasses
63585,catering,cocktail glasses
63586,Drinks,cocktail glasses
63587,handpaintedmartiniglasses,cocktail glasses
63588,christmasgifts,cocktail glasses
63589,leeds,cocktail glasses
63590,VINTAGE,cocktail glasses
63591,cocktail,cocktail glasses
63592,pineapple,cocktail glasses
63593,handpaintedmartiniglasses,cocktail glasses
63594,christmasgifts,cocktail glasses
63595,Highball,cocktail glasses
63596,cocktail,cocktail glasses
63597,Glasses,cocktail glasses
63598,painted,cocktail glasses
63599,feathers,cocktail glasses
63600,handpainted,cocktail glasses
63601,mens,cocktail glasses
63602,man,cocktail glasses
63603,masculine,cocktail glasses
63604,rustic,cocktail glasses
63605,Martini,cocktail glasses
63606,VINTAGE,cocktail glasses
63607,cocktail,cocktail glasses
63608,Festive,cocktail glasses
63609,reindeer,cocktail glasses
63610,Glasses,cocktail glasses
63611,painted,cocktail glasses
63612,Festive,cocktail glasses
63613,reindeer,cocktail glasses
63614,Glasses,cocktail glasses
63615,painted,cocktail glasses
63616,Champagne,cocktail glasses
63617,cocktail,cocktail glasses
63618,VINTAGE,cocktail glasses
63619,leeds,cocktail glasses
63620,Cocktails,cocktail glasses
63621,drunk,cocktail glasses
63622,london,cocktail glasses
63623,happyholidays,cocktail glasses
63624,perfect,cocktail glasses
63625,holiday,cocktail glasses
63626,cocktail,cocktail glasses
63627,happyholidays,cocktail glasses
63628,perfect,cocktail glasses
63629,holiday,cocktail glasses
63630,cocktail,cocktail glasses
63631,issues,cocktail glasses
63632,teamlovegroup,cocktail glasses
63633,VINTAGE,cocktail glasses
63634,fashion,cocktail glasses
63635,Coast,cocktail glasses
63636,Coaster,cocktail glasses
63637,cocktail,cocktail glasses
63638,Elegant,cocktail glasses
63639,Glasses,cocktail glasses
63640,Silicone,cocktail glasses
63641,handpaintedmartiniglasses,cocktail glasses
63642,christmasgifts,cocktail glasses
63643,cocktail,cocktail glasses
63644,cocktail,cocktail glasses
63645,cocktail,cocktail glasses
63646,Awesome,cocktail glasses
63647,Incredibile,cocktail glasses
63648,VINTAGE,cocktail glasses
63649,Unique,cocktail glasses
63650,love,cocktail glasses
63651,OneofaKindFinds,cocktail glasses
63652,giftideas,cocktail glasses
63653,shopping,cocktail glasses
63654,blackfriday,cocktail glasses
63655,blackfridayshopping,cocktail glasses
63656,cocktailtime,cocktail glasses
63657,Glassware,cocktail glasses
63658,cater,cocktail glasses
63659,catering,cocktail glasses
63660,Drinks,cocktail glasses
63661,handpaintedmartiniglasses,cocktail glasses
63662,christmasgifts,cocktail glasses
63663,leeds,cocktail glasses
63664,VINTAGE,cocktail glasses
63665,cocktail,cocktail glasses
63666,pineapple,cocktail glasses
63667,handpaintedmartiniglasses,cocktail glasses
63668,christmasgifts,cocktail glasses
63669,Highball,cocktail glasses
63670,cocktail,cocktail glasses
63671,Glasses,cocktail glasses
63672,painted,cocktail glasses
63673,feathers,cocktail glasses
63674,handpainted,cocktail glasses
63675,mens,cocktail glasses
63676,man,cocktail glasses
63677,masculine,cocktail glasses
63678,rustic,cocktail glasses
63679,Martini,cocktail glasses
63680,VINTAGE,cocktail glasses
63681,cocktail,cocktail glasses
63682,Festive,cocktail glasses
63683,reindeer,cocktail glasses
63684,Glasses,cocktail glasses
63685,painted,cocktail glasses
63686,Festive,cocktail glasses
63687,reindeer,cocktail glasses
63688,Glasses,cocktail glasses
63689,painted,cocktail glasses
63690,Champagne,cocktail glasses
63691,cocktail,cocktail glasses
63692,VINTAGE,cocktail glasses
63693,leeds,cocktail glasses
63694,Cocktails,cocktail glasses
63695,drunk,cocktail glasses
63696,london,cocktail glasses
63697,happyholidays,cocktail glasses
63698,perfect,cocktail glasses
63699,holiday,cocktail glasses
63700,cocktail,cocktail glasses
63701,happyholidays,cocktail glasses
63702,perfect,cocktail glasses
63703,holiday,cocktail glasses
63704,cocktail,cocktail glasses
63705,issues,cocktail glasses
63706,teamlovegroup,cocktail glasses
63707,VINTAGE,cocktail glasses
63708,fashion,cocktail glasses
63709,Coast,cocktail glasses
63710,Coaster,cocktail glasses
63711,cocktail,cocktail glasses
63712,Elegant,cocktail glasses
63713,Glasses,cocktail glasses
63714,Silicone,cocktail glasses
63715,handpaintedmartiniglasses,cocktail glasses
63716,christmasgifts,cocktail glasses
63717,cocktail,cocktail glasses
63718,cocktail,cocktail glasses
63719,cocktail,cocktail glasses
63720,Awesome,cocktail glasses
63721,Incredibile,cocktail glasses
63722,VINTAGE,cocktail glasses
63723,Unique,cocktail glasses
63724,love,cocktail glasses
63725,OneofaKindFinds,cocktail glasses
63726,giftideas,cocktail glasses
63727,shopping,cocktail glasses
63728,blackfriday,cocktail glasses
63729,blackfridayshopping,cocktail glasses
63730,cocktailtime,cocktail glasses
63731,Glassware,cocktail glasses
63732,cater,cocktail glasses
63733,catering,cocktail glasses
63734,Drinks,cocktail glasses
63735,handpaintedmartiniglasses,cocktail glasses
63736,christmasgifts,cocktail glasses
63737,leeds,cocktail glasses
63738,VINTAGE,cocktail glasses
63739,cocktail,cocktail glasses
63740,pineapple,cocktail glasses
63741,handpaintedmartiniglasses,cocktail glasses
63742,christmasgifts,cocktail glasses
63743,Highball,cocktail glasses
63744,cocktail,cocktail glasses
