#ID,Tweet,RetweetCount,CreatedDate,Query,HourOfDay,Sentiment,Date
88020,This is why I Love supporting other women in Shining Bright! Are you lighting other candles or do you need a... http://t.co/owh9DPgKrK,0,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
88021,I really underestimated candles,0,12/2/2014 0:00,candles,9,Neutral,12/2/2015 0:00
88022,I had candles lit.. shower running and my a big bottle of pineapple ciroc with my favorite juice.. &amp; monopoly ????????,0,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
88023,Jewelry In Candles Bulk Shipping http://t.co/xUweIfEBcy,0,12/2/2014 0:00,candles,9,Neutral,12/2/2015 0:00
88024,"RT @NFPA: December is the peak time of year for home #candle fires, &amp; many start from holiday decorations. Stay safe: http://t.co/FwRxd849Nd",22,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
88025,16 candles is on ??,0,12/2/2014 0:00,candles,9,Neutral,12/2/2015 0:00
88026,Jewelry In Candles Bulk Shipping http://t.co/DRKjmDW5ZH,0,12/2/2014 0:00,candles,9,Neutral,12/2/2015 0:00
88027,Jewelry In Candles Bulk Shipping http://t.co/bEzh9SUYkq,0,12/2/2014 0:00,candles,9,Neutral,12/2/2015 0:00
88028,"Asked my professor if he likes pumpkin spice lattes and his response was ""No I don't drink candles""??",0,12/2/2014 0:00,candles,9,Neutral,12/2/2015 0:00
88029,Jewelry In Candles Bulk Shipping http://t.co/f9vMIP1M6E,0,12/2/2014 0:00,candles,9,Neutral,12/2/2015 0:00
88030,These are most definitely not four candles nor fork handles... store re-org is progressing! #museums http://t.co/mx7MIiKTF4,1,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
88031,yankee candles are my new obsession??,0,12/2/2014 0:00,candles,9,Neutral,12/2/2015 0:00
88032,"@HMAMichaelAron i wish you could come visit us in benghazi , that would be lovely so we can light up some candles on your name . ;)",0,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
88033,Paul Hines | Press Release: Jewelry In Candles Bulk Shipping http://t.co/Yz0C4qgjdZ,0,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
88034,My diamond candles come in tomorrow????????,0,12/2/2014 0:00,candles,9,Neutral,12/2/2015 0:00
88035,RT @GetMonsterMerch: #starbucks CANDLES - ICED COFFEE BOTTLES NOW RECYCLED http://t.co/wqvKdXHL1m http://t.co/TQenyLPVKu,4,12/2/2014 0:00,candles,9,Neutral,12/2/2015 0:00
88036,"Candles, Grey's Anatomy, and no pants... #MyDayOff",0,12/2/2014 0:00,candles,9,Neutral,12/2/2015 0:00
88037,Amir Khan Punches Out 8 Candles On Set With RDX http://t.co/k5fNLIOWpI,0,12/2/2014 0:00,candles,9,Neutral,12/2/2015 0:00
88038,Fleece from head to toe. Fave blanket. Coffee. Cheese and crackers. Small Mexican Dog. Candles burning. Snuggly 4yo. Yay.,0,12/2/2014 0:00,candles,9,Neutral,12/2/2015 0:00
88039,"RT @NFPA: December is the peak time of year for home #candle fires, &amp; many start from holiday decorations. Stay safe: http://t.co/FwRxd849Nd",22,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
88040,@Mac3G I pass the factory store on the way to Vermont. High priced scented candles. Women love them for decorating and gifts.,0,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
88042,#Topic #News Lil Wayne's Daughter -- 16 Candles &amp;amp; TWO Freakin' CARS!! #Style http://t.co/B88qGYaSgx,0,12/2/2014 0:00,candles,9,Neutral,12/2/2015 0:00
88043,"RT @NFPA: December is the peak time of year for home #candle fires, &amp; many start from holiday decorations. Stay safe: http://t.co/FwRxd849Nd",22,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
88044,RT @smoshanthony: You know that cool feeling when you're young and the power goes out and you have to use candles? I'm going to do that now…,231,12/2/2014 0:00,candles,9,Neutral,12/2/2015 0:00
88045,$ELTP.. whenever a stock has consecutive 3 red candles. .and it dip in first few minutes in morning.. that's a healthy sign of reversal,0,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
88046,"1992 Royal Rumble with Gorilla Monsoon &amp; Bobby The Brain Heenan, candles, bed, cat, coffee, how am I supposed to get up and go to work!?",0,12/2/2014 0:00,candles,9,Negative,12/2/2015 0:00
88047,RT @mstanislaus21: I am obsessed with candles,1,12/2/2014 0:00,candles,9,Neutral,12/2/2015 0:00
88048,*emotional over candles* http://t.co/Pkxv4kgLpE,0,12/2/2014 0:00,candles,9,Negative,12/2/2015 0:00
88049,@pizzabeertelly yay i am glad! they are hella good candles so i bet you are getting a new customer base,0,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
88050,RT @HayfieldSGA: Raven Hutchinson Vigil information! #RIPRaven #hayfieldstrong bring your own candles http://t.co/9RWBxAfEtW,14,12/2/2014 0:00,candles,9,Neutral,12/2/2015 0:00
88051,Using candles instead of electricity- don't even wanna think about bulbs no more http://t.co/4ueHvRpxWF,0,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
88052,This proves our dog candles make #mansbestfriend happy through its #essentialoils #candles #pug http://t.co/kPCfCcIf42,0,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
88053,"The store has been restocked!!! New primitives,clothes,candles,tarts and MUCH MORE!!! :)",0,12/2/2014 0:00,candles,9,Neutral,12/2/2015 0:00
88055,"RT @_MichaelMM: Dear Wayne State, Invest in some candles. And security guards too. Mostly security guards. Never mind just get security …",2,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
88056,I don't even know what my friends want so I'm just getting them candles ?,0,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
88057,"""@Ashley_gee20: The Glee version of Candles is seriously the best ??""yessssss!",0,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
88058,Re-treat Tuesday! Obsessed with these candles from @ClemAndClaude http://t.co/wdi05h1rQ6,0,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
88059,"RT @NFPA: December is the peak time of year for home #candle fires, &amp; many start from holiday decorations. Stay safe: http://t.co/FwRxd849Nd",22,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
88060,"Thousands of candles can be lighted from a single candle, and the life of the candle will not be shortened.... http://t.co/lfdgSe2xLG",0,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
88061,YASSSSS !! Sixteen Candles,0,12/2/2014 0:00,candles,9,Neutral,12/2/2015 0:00
88062,@pizzabeertelly i'm glad i got mine in early! is it just male tears or are other candles selling?,0,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
88063,"RT @Meg_JJ: I'm going to walk more, light more candles, drink herbal tea and tell myself everyday that I deserve to be happy",1,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
88064,Looking to dye or color your candles? Here is a helpful guide on how much of the stuff you are going to be needing: http://t.co/8EfuSFYa3P,0,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
88065,"RT @NFPA: December is the peak time of year for home #candle fires, &amp; many start from holiday decorations. Stay safe: http://t.co/FwRxd849Nd",22,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
88066,RT @emergeguelph: We are making candles at the @trilliumwaldorf booth at #GuelphGives http://t.co/uQUiMShkvc,2,12/2/2014 0:00,candles,9,Neutral,12/2/2015 0:00
88067,Sixteen Candles and The Breakfast Club are my fav and no doubt make me want to stay home in bed and watch em,0,12/2/2014 0:00,candles,9,Neutral,12/2/2015 0:00
88068,RT @Chantel__Martin: Today we have been making our fabulous Hot Apple Pie scented candles. http://t.co/V8nPTzZGEn http://t.co/InnvpoDVNX,1,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
88069,I need christmas yankee candles in my life!,0,12/2/2014 0:00,candles,9,Negative,12/2/2015 0:00
88070,"RT @misfitmimes: We ? @JohnnyGWeir!! http://t.co/dMz1nJNYpB Pls RT, &amp; pls add more candles to keep the light shining for him... http://t.co…",7,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
88071,RT @concretesledge_: Pumpkin spice candles give me the shits.,15,12/2/2014 0:00,candles,9,Neutral,12/2/2015 0:00
88072,"Burn the candles, use the nice sheets, wear the fancy lingerie. Don't save it for a special occasion. Today is special.",0,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
88073,RT @lilouetloic: #WIN one of our Signature Candles worth £35. Perfect gift or treat to yourself!Retweet &amp; Follow for your chance.,0,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
88074,"my brother enjoys my birthday more than i do ( he ruined the cake&amp; ""candles"" ) http://t.co/hkr9gHpYTK",0,12/2/2014 0:00,candles,9,Neutral,12/2/2015 0:00
88075,Dan fisher told me one time he enjoys how I always smell like candles and that's the best thing I've ever heard,0,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
88076,"Trapp Candles Wild Current #24 The perfect currant. It captures the fresh, fruity taste with an unforgettable... http://t.co/Ejf7q3YPKZ",0,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
88077,@StuffaboutMpls @floyding I don't fault him for 16 Candles. Chick flick. But Breakfast Club?,0,12/2/2014 0:00,candles,9,Negative,12/2/2015 0:00
88078,"@Ronan_DT Ooh! Yes! And floating candles everywhere! I don't want anyone to mistake my house for a muggles. [nods a few times, grinning]",0,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
88079,Blowing out others candles will not make yours shine brighter ??,0,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
88080,Enter to win Old Factory Candle gift set in your choice of scents #giveaway http://t.co/xnwtaiUh65,0,12/2/2014 0:00,candles,9,Neutral,12/2/2015 0:00
88081,"Paul Hines | Press Release: Jewelry In Candles Bulk Shipping - #Soy candles, #jic, #healthy candles, #wax... http://t.co/2xOSyHNjtS",0,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
88082,"if anyone is buying me a christmas present, i would love tea and candles (maybe 1D merch but there's a chance i already have it)",0,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
88183,RT -- I just entered to #win a Old Factory Candle Gift Pack from @itsanniam #madeinUSA #giveaway http://t.co/UDT5Wbhrud,0,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
88883,"Back just in time for the holiday season: DUCK DYNASTY CANDLES! With scents like Duck Fart, Si's Iced Tea, and... http://t.co/KOzQkgJH6U",0,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
89583,I just love 16 Candles. Best movie ever.,0,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
89683,RT @GypsyWarrior: Get cozy with our skull candles. http://t.co/J4Cu2dP4z0 http://t.co/aspCDHFzOq,2,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
89783,"“Thousands of candles can be lighted from a single candle, and the life of the candle will not be shortened...(more)",0,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
90183,I need candles. Not want but need.,0,12/2/2014 0:00,candles,9,Negative,12/2/2015 0:00
90283,"I have Festive Candles on my island! Now my island is even more awesome! http://t.co/gpHJ3Nduf2 #iphone, #iphonegames, #gameinsight",0,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
90483,sixteen candles is on holla,0,12/2/2014 0:00,candles,9,Neutral,12/2/2015 0:00
90484,Candles and tea and fluffy slippers = I just love that winter cosiness &lt;3,0,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
90485,Boys off out which means I can relax in a bubble bath with my Yankee candles. ??????,0,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
90983,@myflickerbox Why don't you ship to Canada? We love and buy eco-friendly artisanal candles too!,0,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
90984,Sixteen candles is that one movie that I can just never turn off.,0,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
91483,Keepsake Box of Belgian Chocolates for Your Candles Themed Birthday Party (Design: ... - http://t.co/Youu3dzjBe http://t.co/JfgPIWIYfm,0,12/2/2014 0:00,candles,9,Neutral,12/2/2015 0:00
91783,Easy to Make Joy Candles http://t.co/UoFrGtSHwp,0,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
91983,RT @BananaSplit_08: Haha omg Cliff from Sixteen Candles looks like @MarcoPrieto13 ???? http://t.co/S9EGYzXCTg,1,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
92083,"Soon there'll be candles And prayers that are said, I know. Let them not weep, Let them know that I'm glad to go.",0,12/2/2014 0:00,candles,9,Neutral,12/2/2015 0:00
92383,#ganesha #buddha #cloudydays #candles #photos #beautiful #love #relax #fire http://t.co/SaXKlYV1J5,0,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
92583,It's beginning to smell a lot like #Christmas! Thanks to our awesome Forest scented room spray and candles! http://t.co/Tsbecyo6Wd,0,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
92983,Our new range of vegetable wax candles made from Sumac have just arrived from Japan! #candles #vegetablewax #wax http://t.co/6USB4CPsP3,0,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
93183,I ?????? candles?? I always get vanilla tho,0,12/2/2014 0:00,candles,9,Neutral,12/2/2015 0:00
93184,With flowers and candles and my black leather skirt,0,12/2/2014 0:00,candles,9,Negative,12/2/2015 0:00
93483,"RT @NFPA: December is the peak time of year for home #candle fires, &amp; many start from holiday decorations. Stay safe: http://t.co/FwRxd849Nd",23,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
93583,"Yankee Candle coupon code: Buy 2 Get 2 FREE Any Size Candles, Tumbler,Pillar Or Pure Radiance Vase http://t.co/7oQdUTYBWu #cybermonday",0,12/2/2014 0:00,candles,9,Positive,12/2/2015 0:00
93883,Omw to collect the Chamdor since her and her friends aren't legal to drink lol they'll have cool cocktail glasses though,0,12/2/2014 0:00,cocktail glasses,9,Positive,12/2/2015 0:00
93884,VINTAGE LIBBEY 1950's ROOSTER MARTINI SET 6 GLASSES COCKTAIL SHAKER GOLD BUBBLES http://t.co/aC78s7PIEP,0,12/2/2014 0:00,cocktail glasses,7,Positive,12/2/2015 0:00
93885,http://t.co/5lh2oS1Kki Our popular range - Speakeasy Glassware #glassware #cater #catering #drinks http://t.co/1sHPB8pqGw,0,12/2/2014 0:00,cocktail glasses,6,Positive,12/2/2015 0:00
93886,"Hahaha ""@Gishuvski: LOL RT @tianta_: Plastic glasses? ""Sankorie: Who knows where I can get plastic wine/cocktail glasses?""""",0,12/2/2014 0:00,cocktail glasses,6,Neutral,12/2/2015 0:00
93887,"RT @Gishuvski: LOL RT @tianta_: Plastic glasses? ""Sankorie: Who knows where I can get plastic wine/cocktail glasses?""",1,12/2/2014 0:00,cocktail glasses,6,Neutral,12/2/2015 0:00
93888,"LOL RT @tianta_: Plastic glasses? ""Sankorie: Who knows where I can get plastic wine/cocktail glasses?""",1,12/2/2014 0:00,cocktail glasses,6,Neutral,12/2/2015 0:00
93889,"yeah! RT @tianta_: Plastic glasses? ""Sankorie: Who knows where I can get plastic wine/cocktail glasses?""",0,12/2/2014 0:00,cocktail glasses,6,Neutral,12/2/2015 0:00
93890,"Saw nice coloured ones at Nakumatt Junction"" @tianta_: Plastic glasses? ""@Sankorie: Who knows where I can get plastic wine/cocktail glasses?",0,12/2/2014 0:00,cocktail glasses,6,Positive,12/2/2015 0:00
93891,River road ama Kamukunji “@Rashad_Ke: Nakumatt Junction RT @Sankorie: Who knows where I can get plastic wine/cocktail glasses?”,0,12/2/2014 0:00,cocktail glasses,6,Neutral,12/2/2015 0:00
93892,"Plastic glasses? ""@Sankorie: Who knows where I can get plastic wine/cocktail glasses?""",0,12/2/2014 0:00,cocktail glasses,6,Neutral,12/2/2015 0:00
93893,Nakumatt Junction RT @Sankorie: Who knows where I can get plastic wine/cocktail glasses?,0,12/2/2014 0:00,cocktail glasses,6,Neutral,12/2/2015 0:00
93894,RT @Sankorie: Who knows where I can get plastic wine/cocktail glasses? cc @Nakumatt Youu it and they have got it,0,12/2/2014 0:00,cocktail glasses,6,Neutral,12/2/2015 0:00
93895,Who knows where I can get plastic wine/cocktail glasses?,0,12/2/2014 0:00,cocktail glasses,6,Neutral,12/2/2015 0:00
93896,"...started a novel, been (anon) involved in a Twitter storm, got a new job, got another new job, invented a cocktail and bought new glasses",0,12/2/2014 0:00,cocktail glasses,3,Neutral,12/2/2015 0:00
93897,"3 FRED PRESS GLASSES DRINKING GLASS TUMBLER COCKTAIL TEAL BLUE GOLD SIGNED 5.5"" http://t.co/cs6bhj4rMz",0,12/2/2014 0:00,cocktail glasses,2,Positive,12/2/2015 0:00
93898,"Also my lowball cocktail glasses are fab. My mom was going to sell them at a garage sale, she had 20 of them. Vintage Crate &amp; Barrel, 70's.",0,12/2/2014 0:00,cocktail glasses,0,Positive,12/2/2015 0:00
93898,@adharves @harvey_eliza So true. They come with detachable hair and cocktail glasses. Really dull.,0,12/2/2014 0:00,cocktail glasses,0,Negative,12/2/2015 0:00
93900,Photo: Shimmer and Shine by disneycowgirl16 featuring cocktail glasses ? liked on Polyvore http://t.co/XM2dtl8nSM,0,12/1/2014 0:00,cocktail glasses,21,Positive,12/1/2015 0:00
93901,"|Hot pink, orange, &amp; pink | Sugar - rimmed champagne flutes or cocktail glasses | http://t.co/2xU5JFCkMG",0,12/1/2014 0:00,cocktail glasses,19,Positive,12/1/2015 0:00
93902,RT @CarvedSolutions: Personalized Martini glasses will get you into the holiday spirit! Or it may just be the cocktail...15% OFF TODAY! htt…,1,12/1/2014 0:00,cocktail glasses,19,Positive,12/1/2015 0:00
93903,Holiday Cocktail Glasses / Christmas Cocktail by mamiezvintage http://t.co/2SVqFfkhQ4 via @Etsy,0,12/1/2014 0:00,cocktail glasses,19,Neutral,12/1/2015 0:00
93904,Vintage Highball Cocktail Glasses /Set of Six/ by mamiezvintage http://t.co/fYU2eBwRor via @Etsy,0,12/1/2014 0:00,cocktail glasses,19,Positive,12/1/2015 0:00
93905,Personalized Martini glasses will get you into the holiday spirit! Or it may just be the cocktail...15% OFF TODAY! http://t.co/MFkJmggl6X,1,12/1/2014 0:00,cocktail glasses,19,Positive,12/1/2015 0:00
93906,Wonderful Vintage 1950's Rooster Cocktail shaker and glasses set http://t.co/VKmqFJxYbt via @Etsy,0,12/1/2014 0:00,cocktail glasses,17,Positive,12/1/2015 0:00
93907,Hand Painted Cocktail Glasses With Blue and by ipaintitpretty http://t.co/MFG8eUQOc0 via @Etsy #handpaintedmartiniglasses #christmasgifts,0,12/1/2014 0:00,cocktail glasses,17,Neutral,12/1/2015 0:00
93908,RT @DesireeRD: Holiday Survival Tip: Drink 2 glasses of water after each cocktail – it’ll help you stay hydrated + prevent hangovers!,2,12/1/2014 0:00,cocktail glasses,17,Positive,12/1/2015 0:00
93909,RT @DesireeRD: Holiday Survival Tip: Drink 2 glasses of water after each cocktail – it’ll help you stay hydrated + prevent hangovers!,2,12/1/2014 0:00,cocktail glasses,17,Positive,12/1/2015 0:00
93910,Holiday Survival Tip: Drink 2 glasses of water after each cocktail – it’ll help you stay hydrated + prevent hangovers!,2,12/1/2014 0:00,cocktail glasses,17,Positive,12/1/2015 0:00
93911,RT @barntiques859: Vintage Martini Cocktail Shaker and 6 Etched Glasses http://t.co/HrnrDt8R4d http://t.co/J3HFxLH01F,4,12/1/2014 0:00,cocktail glasses,16,Positive,12/1/2015 0:00
93912,RT @barntiques859: Vintage Martini Cocktail Shaker and 6 Etched Glasses http://t.co/HrnrDt8R4d http://t.co/J3HFxLH01F,4,12/1/2014 0:00,cocktail glasses,16,Positive,12/1/2015 0:00
93913,RT @barntiques859: Vintage Martini Cocktail Shaker and 6 Etched Glasses http://t.co/HrnrDt8R4d http://t.co/J3HFxLH01F,4,12/1/2014 0:00,cocktail glasses,16,Positive,12/1/2015 0:00
93914,Vintage Martini Cocktail Shaker and 6 Etched Glasses http://t.co/HrnrDt8R4d http://t.co/J3HFxLH01F,4,12/1/2014 0:00,cocktail glasses,16,Positive,12/1/2015 0:00
